id,year,undermatch_rate,access_to_naviance
sidee80,2019,0.21739130434782608,TRUE
sidee8b,2014,0.1724137931034483,FALSE
sidee8b,2015,0.16853932584269662,FALSE
sidee8b,2016,0.275,FALSE
sidee8b,2017,0.3786407766990291,FALSE
sidee8b,2018,0.3225806451612903,FALSE
sidee8b,2019,0.3125,TRUE
sidee8c,2014,1,FALSE
sidee8c,2015,0,FALSE
sidee8c,2016,0.6,FALSE
sidee8c,2017,0,FALSE
sidee8c,2018,1,FALSE
sidee8e,2014,0.6666666666666666,FALSE
sidee8e,2016,0.5,TRUE
sidee8e,2017,0,TRUE
sidee8e,2018,0,TRUE
sidee8e,2019,0.16666666666666666,TRUE
sidee8f,2015,0,TRUE
sidee8f,2016,0,TRUE
sidee8f,2018,0,TRUE
sidee8f,2019,0,TRUE
sidee91,2015,0.5,FALSE
sidee91,2017,1,FALSE
sidee91,2018,1,TRUE
sidee91,2019,1,TRUE
sidee92,2014,0.10869565217391304,FALSE
sidee92,2015,0.125,TRUE
sidee92,2016,0.09243697478991596,TRUE
sidee92,2017,0.07729468599033816,TRUE
sidee92,2018,0.05741626794258373,TRUE
sidee92,2019,0.07174887892376682,TRUE
sidee98,2014,0,FALSE
sidee98,2015,0,TRUE
sidee98,2016,0.25,TRUE
sidee98,2017,0,TRUE
sidee98,2018,0,TRUE
sidee98,2019,0,TRUE
sidee99,2014,0,FALSE
sidee99,2015,0,FALSE
sidee99,2016,0.6666666666666666,FALSE
sidee99,2017,0.5,FALSE
sidee99,2019,1,TRUE
sidee9f,2014,0.25,FALSE
sidee9f,2015,0.5,FALSE
sidee9f,2016,0.2,TRUE
sidee9f,2017,0.5,TRUE
sidee9f,2018,0.375,TRUE
sidee9f,2019,0.3333333333333333,TRUE
sideea1,2014,0.07142857142857142,FALSE
sideea1,2015,0.0588235294117647,TRUE
sideea1,2016,0.18181818181818185,TRUE
sideea1,2017,0.0851063829787234,TRUE
sideea1,2018,0.11666666666666668,TRUE
sideea1,2019,0.06896551724137931,TRUE
sideea3,2018,0,TRUE
sideea3,2019,0,TRUE
sideea6,2014,0.17647058823529413,FALSE
sideea6,2015,0.1111111111111111,FALSE
sideea6,2016,0.15,TRUE
sideea6,2017,0.16326530612244897,TRUE
sideea6,2018,0.3111111111111111,TRUE
sideea6,2019,0.5128205128205128,TRUE
sideeb0,2014,1,FALSE
sideeb0,2015,0,FALSE
sideeb0,2016,0.5,TRUE
sideeb0,2017,0,TRUE
sideeb0,2019,1,TRUE
sideeb1,2014,0,FALSE
sideeb1,2015,0,TRUE
sideeb1,2016,0.3333333333333333,TRUE
sideeb1,2017,0.5,TRUE
sideeb1,2019,0.5,TRUE
sideeb2,2014,0,FALSE
sideeb2,2015,0,FALSE
sideeb2,2016,0.07142857142857142,TRUE
sideeb2,2017,0.2222222222222222,TRUE
sideeb2,2018,0.05263157894736842,TRUE
sideeb2,2019,0,TRUE
sideebf,2014,0.04347826086956521,FALSE
sideebf,2015,0.05555555555555555,TRUE
sideebf,2016,0.07407407407407407,TRUE
sideebf,2017,0.2352941176470588,TRUE
sideebf,2018,0.03703703703703703,TRUE
sideebf,2019,0.08695652173913043,TRUE
sidf000,2014,1,FALSE
sidf000,2015,0.25,FALSE
sidf000,2016,0,FALSE
sidf000,2017,0.16666666666666666,FALSE
sidf000,2018,0.5454545454545454,FALSE
sidf000,2019,0.2857142857142857,TRUE
sidf800,2014,0.5,FALSE
sidf800,2015,0.5555555555555556,FALSE
sidf800,2016,0.5714285714285714,FALSE
sidf800,2017,0.4,FALSE
sidf800,2018,0.5625,TRUE
sidf800,2019,0.47368421052631576,TRUE
sidf820,2016,1,FALSE
sidf820,2018,0,FALSE
sidf820,2019,1,TRUE
sidfc00,2014,0,FALSE
sidfc00,2016,0,FALSE
sidfc00,2017,0,FALSE
sidfc00,2018,0.3333333333333333,FALSE
sidfc00,2019,0,TRUE
sidff4d,2016,0,TRUE
sidff4d,2017,0.5,TRUE
sidff4d,2018,0,TRUE
